timestamp,model,input_tokens,output_tokens,input_cost,output_cost,total_cost,latency_ms,success,error
2026-01-29T17:45:43.533407,nemotron,429,57,0.000000,0.000000,0.000000,5821.54,True,
2026-01-29T17:45:50.910138,gemma,516,81,0.000000,0.000000,0.000000,7375.47,True,
2026-01-29T17:45:53.055483,nemotron,291,5,0.000000,0.000000,0.000000,2141.27,True,
2026-01-29T17:45:59.406211,gemma,638,42,0.000000,0.000000,0.000000,6349.81,True,
2026-01-29T17:46:02.886343,nemotron,429,57,0.000000,0.000000,0.000000,3475.79,True,
2026-01-29T17:46:10.363451,gemma,516,83,0.000000,0.000000,0.000000,7476.58,True,
2026-01-29T17:46:15.245277,nemotron,766,261,0.000000,0.000000,0.000000,4875.22,True,
2026-01-29T17:46:24.493130,gemma,548,49,0.000000,0.000000,0.000000,9246.72,True,
2026-01-29T17:46:29.921844,nemotron,429,32,0.000000,0.000000,0.000000,5426.24,True,
2026-01-29T17:46:51.119407,gemma,516,83,0.000000,0.000000,0.000000,21196.62,True,
2026-01-29T17:46:52.139784,nemotron,291,4,0.000000,0.000000,0.000000,1014.28,True,
2026-01-29T17:46:59.105379,gemma,638,42,0.000000,0.000000,0.000000,6965.03,True,
2026-01-29T17:47:03.918916,nemotron,429,0,0.000000,0.000000,0.000000,4809.75,True,
2026-01-29T17:47:31.863923,gemma,516,83,0.000000,0.000000,0.000000,27943.91,True,
2026-01-29T17:47:36.583138,nemotron,651,255,0.000000,0.000000,0.000000,4713.16,True,
2026-01-29T17:47:44.901789,gemma,548,49,0.000000,0.000000,0.000000,8317.47,True,
2026-01-29T17:47:50.203488,nemotron,429,0,0.000000,0.000000,0.000000,5298.24,True,
2026-01-29T17:47:55.233678,gemma,516,83,0.000000,0.000000,0.000000,5029.02,True,
2026-01-29T17:47:56.348509,nemotron,291,4,0.000000,0.000000,0.000000,1112.45,True,
2026-01-29T17:48:01.159995,gemma,638,42,0.000000,0.000000,0.000000,4811.02,True,
2026-01-29T17:48:05.362699,nemotron,429,33,0.000000,0.000000,0.000000,4199.70,True,
2026-01-29T17:48:14.576525,gemma,516,83,0.000000,0.000000,0.000000,9212.87,True,
2026-01-29T17:48:19.696519,nemotron,779,228,0.000000,0.000000,0.000000,5115.76,True,
2026-01-29T17:48:31.368442,gemma,548,49,0.000000,0.000000,0.000000,11670.51,True,
2026-01-29T17:48:36.591496,nemotron,429,0,0.000000,0.000000,0.000000,5218.61,True,
2026-01-29T17:48:46.118202,gemma,516,96,0.000000,0.000000,0.000000,9525.74,True,
2026-01-29T17:48:48.059373,nemotron,291,4,0.000000,0.000000,0.000000,1937.21,True,
2026-01-29T17:48:53.385122,gemma,638,42,0.000000,0.000000,0.000000,5324.76,True,
2026-01-29T17:48:58.709743,nemotron,429,0,0.000000,0.000000,0.000000,5321.61,True,
2026-01-29T17:49:18.782282,gemma,516,79,0.000000,0.000000,0.000000,20071.35,True,
2026-01-29T17:49:23.622347,nemotron,787,275,0.000000,0.000000,0.000000,4836.54,True,
2026-01-29T17:49:31.272312,gemma,548,49,0.000000,0.000000,0.000000,7648.71,True,
2026-01-29T17:49:36.494616,nemotron,429,0,0.000000,0.000000,0.000000,5218.92,True,
2026-01-29T17:49:45.692757,gemma,516,96,0.000000,0.000000,0.000000,9197.14,True,
2026-01-29T17:49:47.248938,nemotron,291,4,0.000000,0.000000,0.000000,1552.97,True,
2026-01-29T17:49:56.156752,gemma,638,42,0.000000,0.000000,0.000000,8906.78,True,
2026-01-29T17:49:59.545281,nemotron,429,37,0.000000,0.000000,0.000000,3384.74,True,
2026-01-29T17:50:06.532918,gemma,516,83,0.000000,0.000000,0.000000,6986.41,True,
2026-01-29T17:50:12.177564,nemotron,791,279,0.000000,0.000000,0.000000,5641.29,True,
2026-01-29T17:50:42.294938,gemma,596,995,0.000000,0.000000,0.000000,30111.47,True,
2026-01-29T17:50:44.358449,nemotron,1471,212,0.000000,0.000000,0.000000,2062.18,True,
2026-01-29T17:51:16.432043,gemma,1860,1111,0.000000,0.000000,0.000000,32072.30,True,
2026-01-29T17:51:24.576960,nemotron,1862,521,0.000000,0.000000,0.000000,8141.79,True,
2026-01-29T17:51:45.623786,gemma,954,560,0.000000,0.000000,0.000000,18701.58,True,
2026-01-29T17:52:05.898964,gemma,781,600,0.000000,0.000000,0.000000,17023.03,True,
2026-01-29T17:52:33.016793,gemma,943,238,0.000000,0.000000,0.000000,24703.76,True,
2026-01-29T17:53:05.187268,gemma,580,692,0.000000,0.000000,0.000000,28844.26,True,
2026-01-29T17:53:18.910350,gemma,450,374,0.000000,0.000000,0.000000,11417.65,True,
2026-01-29T17:53:31.710404,gemma,935,262,0.000000,0.000000,0.000000,10307.88,True,
2026-01-29T17:53:57.007205,gemma,801,629,0.000000,0.000000,0.000000,21695.88,True,
2026-01-29T17:54:09.904259,gemma,292,138,0.000000,0.000000,0.000000,10077.65,True,
2026-01-29T17:54:29.590718,gemma,797,582,0.000000,0.000000,0.000000,15216.78,True,
2026-01-29T17:54:56.908281,gemma,934,545,0.000000,0.000000,0.000000,21867.48,True,
2026-01-29T17:55:18.617578,gemma,925,460,0.000000,0.000000,0.000000,15425.99,True,
2026-01-29T17:55:37.973394,gemma,927,386,0.000000,0.000000,0.000000,15118.51,True,
2026-01-29T17:55:59.475572,gemma,439,288,0.000000,0.000000,0.000000,16539.63,True,
2026-01-29T17:56:18.092768,gemma,1743,941,0.000000,0.000000,0.000000,18613.00,True,
2026-01-29T17:56:23.095939,nemotron,1417,205,0.000000,0.000000,0.000000,5000.50,True,
2026-01-29T17:56:47.295178,gemma,1798,941,0.000000,0.000000,0.000000,24195.54,True,
2026-01-29T17:56:56.931771,nemotron,1653,330,0.000000,0.000000,0.000000,9633.30,True,
2026-01-29T17:57:21.198092,gemma,599,987,0.000000,0.000000,0.000000,24265.11,True,
2026-01-29T17:57:25.489084,nemotron,1466,276,0.000000,0.000000,0.000000,4287.18,True,
2026-01-29T17:57:49.964911,gemma,1918,1010,0.000000,0.000000,0.000000,24474.77,True,
2026-01-29T17:57:55.492125,nemotron,1765,5,0.000000,0.000000,0.000000,5520.75,True,
2026-01-29T17:58:24.065188,gemma,1507,1146,0.000000,0.000000,0.000000,28571.86,True,
2026-01-29T17:58:26.598716,nemotron,1625,128,0.000000,0.000000,0.000000,2530.92,True,
2026-01-29T17:59:00.610530,gemma,1930,1145,0.000000,0.000000,0.000000,34010.62,True,
2026-01-29T17:59:05.685503,nemotron,1852,351,0.000000,0.000000,0.000000,5070.97,True,
2026-01-29T17:59:24.479118,gemma,594,671,0.000000,0.000000,0.000000,18792.40,True,
2026-01-29T17:59:28.370345,nemotron,1145,257,0.000000,0.000000,0.000000,3888.20,True,
2026-01-29T17:59:47.419318,gemma,1579,769,0.000000,0.000000,0.000000,19047.87,True,
2026-01-29T17:59:48.534682,nemotron,1519,5,0.000000,0.000000,0.000000,1111.87,True,
2026-01-29T18:00:02.255899,gemma,1262,301,0.000000,0.000000,0.000000,13720.83,True,
2026-01-29T18:00:07.077370,nemotron,775,212,0.000000,0.000000,0.000000,4818.01,True,
2026-01-29T18:00:26.021289,gemma,1163,301,0.000000,0.000000,0.000000,18942.46,True,
2026-01-29T18:00:36.512737,nemotron,936,377,0.000000,0.000000,0.000000,10488.00,True,
2026-01-29T18:00:59.404267,gemma,524,602,0.000000,0.000000,0.000000,22889.83,True,
2026-01-29T18:01:01.736137,nemotron,1005,183,0.000000,0.000000,0.000000,2328.61,True,
2026-01-29T18:01:38.022913,gemma,1365,560,0.000000,0.000000,0.000000,36285.53,True,
2026-01-29T18:01:40.056628,nemotron,1240,5,0.000000,0.000000,0.000000,2030.72,True,
2026-01-29T18:01:59.206393,gemma,982,597,0.000000,0.000000,0.000000,19148.79,True,
2026-01-29T18:02:01.708760,nemotron,1001,150,0.000000,0.000000,0.000000,2498.23,True,
2026-01-29T18:02:16.823527,gemma,1328,597,0.000000,0.000000,0.000000,15113.57,True,
2026-01-29T18:02:23.378658,nemotron,1121,310,0.000000,0.000000,0.000000,6551.99,True,
2026-01-29T18:02:51.236021,gemma,594,884,0.000000,0.000000,0.000000,27856.03,True,
2026-01-29T18:02:54.399854,nemotron,1358,145,0.000000,0.000000,0.000000,3160.61,True,
2026-01-29T18:03:11.296270,gemma,1680,910,0.000000,0.000000,0.000000,16895.24,True,
2026-01-29T18:03:16.958652,nemotron,1660,295,0.000000,0.000000,0.000000,5659.48,True,
2026-01-29T18:03:59.220757,gemma,777,429,0.000000,0.000000,0.000000,38550.86,True,
2026-01-29T18:04:29.735526,gemma,947,692,0.000000,0.000000,0.000000,18897.10,True,
2026-01-29T18:04:47.868391,gemma,782,406,0.000000,0.000000,0.000000,16455.40,True,
2026-01-29T18:05:06.702910,gemma,619,492,0.000000,0.000000,0.000000,13991.68,True,
2026-01-29T18:05:34.051837,gemma,718,556,0.000000,0.000000,0.000000,19211.99,True,
2026-01-29T18:05:59.648603,gemma,792,587,0.000000,0.000000,0.000000,20361.08,True,
2026-01-29T18:06:26.066558,gemma,519,432,0.000000,0.000000,0.000000,19060.26,True,
2026-01-29T18:07:01.562817,gemma,781,525,0.000000,0.000000,0.000000,31509.89,True,
2026-01-29T18:07:18.491812,gemma,1541,778,0.000000,0.000000,0.000000,16925.89,True,
2026-01-29T18:07:21.873027,nemotron,1252,154,0.000000,0.000000,0.000000,3378.17,True,
2026-01-29T18:07:48.290977,gemma,1582,947,0.000000,0.000000,0.000000,26416.80,True,
2026-01-29T18:07:57.641966,nemotron,1625,308,0.000000,0.000000,0.000000,9347.27,True,
2026-01-29T18:08:05.838441,nemotron,1072,429,0.000000,0.000000,0.000000,8195.04,True,
2026-01-29T18:08:11.330508,nemotron,989,417,0.000000,0.000000,0.000000,5487.86,True,
2026-01-29T18:08:19.966478,nemotron,957,743,0.000000,0.000000,0.000000,8635.17,True,
2026-01-29T18:08:28.086067,nemotron,922,554,0.000000,0.000000,0.000000,8118.01,True,
2026-01-29T18:08:36.507162,nemotron,1032,395,0.000000,0.000000,0.000000,8419.83,True,
2026-01-29T18:09:52.077632,nemotron,1214,734,0.000000,0.000000,0.000000,75568.94,True,
2026-01-29T18:10:04.208881,nemotron,1276,408,0.000000,0.000000,0.000000,12130.28,True,
2026-01-29T18:10:22.254501,nemotron,1424,517,0.000000,0.000000,0.000000,18044.88,True,
2026-01-29T18:10:37.329845,nemotron,1524,410,0.000000,0.000000,0.000000,15074.39,True,
2026-01-29T18:10:51.075301,nemotron,795,441,0.000000,0.000000,0.000000,13744.44,True,
2026-01-29T18:11:04.231277,nemotron,863,601,0.000000,0.000000,0.000000,13152.00,True,
2026-01-29T18:11:21.472935,nemotron,907,580,0.000000,0.000000,0.000000,17240.65,True,
2026-01-29T18:11:34.416605,nemotron,1005,599,0.000000,0.000000,0.000000,12942.84,True,
2026-01-29T18:11:50.298973,nemotron,830,556,0.000000,0.000000,0.000000,15881.37,True,
2026-01-29T18:12:00.847332,nemotron,915,403,0.000000,0.000000,0.000000,10547.36,True,
2026-01-29T18:12:33.889438,gemma,374,1564,0.000000,0.000000,0.000000,33040.37,True,
2026-01-29T18:12:39.006272,nemotron,321,57,0.000000,0.000000,0.000000,5113.60,True,
2026-01-29T18:13:06.346661,gemma,623,1146,0.000000,0.000000,0.000000,27339.30,True,
2026-01-29T18:13:08.238119,nemotron,617,4,0.000000,0.000000,0.000000,1888.22,True,
2026-01-29T18:13:16.468119,gemma,413,132,0.000000,0.000000,0.000000,8229.06,True,
2026-01-29T18:13:20.686839,nemotron,321,54,0.000000,0.000000,0.000000,4215.54,True,
2026-01-29T18:13:45.877412,gemma,623,1219,0.000000,0.000000,0.000000,25189.66,True,
2026-01-29T18:13:51.913419,nemotron,1931,278,0.000000,0.000000,0.000000,6031.91,True,
2026-01-29T18:14:24.172276,gemma,374,1518,0.000000,0.000000,0.000000,32258.30,True,
2026-01-29T18:14:27.448197,nemotron,321,27,0.000000,0.000000,0.000000,3272.36,True,
2026-01-29T18:14:58.288901,gemma,623,1185,0.000000,0.000000,0.000000,30839.81,True,
2026-01-29T18:14:59.900982,nemotron,617,4,0.000000,0.000000,0.000000,1608.51,True,
2026-01-29T18:15:10.151332,gemma,413,128,0.000000,0.000000,0.000000,10249.70,True,
2026-01-29T18:15:13.305801,nemotron,321,79,0.000000,0.000000,0.000000,3150.21,True,
2026-01-29T18:15:43.020972,gemma,623,1237,0.000000,0.000000,0.000000,29714.65,True,
2026-01-29T18:15:48.037251,nemotron,1944,420,0.000000,0.000000,0.000000,5010.99,True,
2026-01-29T18:16:36.988051,gemma,374,1441,0.000000,0.000000,0.000000,48949.03,True,
2026-01-29T18:16:41.901266,nemotron,321,16,0.000000,0.000000,0.000000,4912.25,True,
2026-01-29T18:17:08.531141,gemma,623,1154,0.000000,0.000000,0.000000,26628.81,True,
2026-01-29T18:17:09.853803,nemotron,617,4,0.000000,0.000000,0.000000,1316.67,True,
2026-01-29T18:17:21.529920,gemma,413,136,0.000000,0.000000,0.000000,11675.49,True,
2026-01-29T18:17:26.957655,nemotron,321,0,0.000000,0.000000,0.000000,5424.52,True,
2026-01-29T18:17:53.398754,gemma,623,1177,0.000000,0.000000,0.000000,26438.27,True,
2026-01-29T18:18:04.476487,nemotron,1813,330,0.000000,0.000000,0.000000,11073.19,True,
2026-01-29T18:18:31.981477,gemma,374,1337,0.000000,0.000000,0.000000,27503.99,True,
2026-01-29T18:18:35.976743,nemotron,321,101,0.000000,0.000000,0.000000,3991.78,True,
2026-01-29T18:19:10.366656,gemma,623,1138,0.000000,0.000000,0.000000,34388.90,True,
2026-01-29T18:19:11.813499,nemotron,617,4,0.000000,0.000000,0.000000,1443.59,True,
2026-01-29T18:19:17.548546,gemma,413,96,0.000000,0.000000,0.000000,5734.13,True,
2026-01-29T18:19:22.771160,nemotron,321,0,0.000000,0.000000,0.000000,5214.41,True,
2026-01-29T18:19:48.106914,gemma,623,1135,0.000000,0.000000,0.000000,25334.88,True,
2026-01-29T18:19:52.773430,nemotron,1659,342,0.000000,0.000000,0.000000,4662.62,True,
2026-01-29T18:20:17.564299,gemma,374,1333,0.000000,0.000000,0.000000,24790.19,True,
2026-01-29T18:20:22.782057,nemotron,321,57,0.000000,0.000000,0.000000,5212.27,True,
2026-01-29T18:20:48.073588,gemma,623,1040,0.000000,0.000000,0.000000,25291.20,True,
2026-01-29T18:20:49.399587,nemotron,617,4,0.000000,0.000000,0.000000,1322.80,True,
2026-01-29T18:20:59.135165,gemma,413,132,0.000000,0.000000,0.000000,9732.83,True,
2026-01-29T18:21:04.046342,nemotron,321,0,0.000000,0.000000,0.000000,4907.79,True,
2026-01-29T18:21:28.112836,gemma,623,1061,0.000000,0.000000,0.000000,24065.59,True,
2026-01-29T18:21:34.267767,nemotron,1739,317,0.000000,0.000000,0.000000,6151.28,True,
2026-01-29T18:22:17.162193,gemma,609,708,0.000000,0.000000,0.000000,42891.83,True,
2026-01-29T18:22:20.336542,nemotron,1197,161,0.000000,0.000000,0.000000,3169.91,True,
2026-01-29T18:22:44.376506,gemma,1535,708,0.000000,0.000000,0.000000,24038.97,True,
2026-01-29T18:22:46.652218,nemotron,1473,113,0.000000,0.000000,0.000000,2272.28,True,
2026-01-29T18:22:55.188521,nemotron,180,0,0.000000,0.000000,0.000000,8534.95,True,
2026-01-29T18:23:11.025536,gemma,1242,343,0.000000,0.000000,0.000000,15836.05,True,
2026-01-29T18:23:15.835850,nemotron,832,0,0.000000,0.000000,0.000000,4805.78,True,
2026-01-29T18:23:34.291443,gemma,1008,341,0.000000,0.000000,0.000000,18454.43,True,
2026-01-29T18:23:40.207028,nemotron,1006,242,0.000000,0.000000,0.000000,5910.15,True,
2026-01-29T18:24:02.735492,gemma,606,846,0.000000,0.000000,0.000000,22527.10,True,
2026-01-29T18:24:04.906224,nemotron,1332,187,0.000000,0.000000,0.000000,2166.80,True,
2026-01-29T18:24:25.100058,gemma,1696,907,0.000000,0.000000,0.000000,20192.83,True,
2026-01-29T18:24:28.847367,nemotron,1669,5,0.000000,0.000000,0.000000,3744.02,True,
2026-01-29T18:24:55.678405,gemma,1411,945,0.000000,0.000000,0.000000,26829.88,True,
2026-01-29T18:24:57.622197,nemotron,1431,160,0.000000,0.000000,0.000000,1939.98,True,
2026-01-29T18:25:20.132942,gemma,1768,877,0.000000,0.000000,0.000000,22509.52,True,
2026-01-29T18:25:30.746171,nemotron,1593,369,0.000000,0.000000,0.000000,10608.87,True,
2026-01-29T18:25:53.840623,gemma,606,536,0.000000,0.000000,0.000000,23093.44,True,
2026-01-29T18:25:57.192293,nemotron,1022,184,0.000000,0.000000,0.000000,3346.40,True,
2026-01-29T18:26:24.362985,gemma,1383,532,0.000000,0.000000,0.000000,27169.66,True,
2026-01-29T18:26:26.505256,nemotron,1294,84,0.000000,0.000000,0.000000,2139.69,True,
2026-01-29T18:26:33.272154,nemotron,150,90,0.000000,0.000000,0.000000,6764.32,True,
2026-01-29T18:26:49.560430,gemma,1072,194,0.000000,0.000000,0.000000,16285.45,True,
2026-01-29T18:26:54.665491,nemotron,680,0,0.000000,0.000000,0.000000,5100.44,True,
2026-01-29T18:27:18.833541,gemma,856,459,0.000000,0.000000,0.000000,24166.23,True,
2026-01-29T18:27:25.284040,nemotron,1106,397,0.000000,0.000000,0.000000,6447.12,True,
2026-01-29T18:27:46.994491,gemma,606,1010,0.000000,0.000000,0.000000,21708.26,True,
2026-01-29T18:27:51.191175,nemotron,1495,317,0.000000,0.000000,0.000000,4193.84,True,
2026-01-29T18:28:28.568053,gemma,1989,2076,0.000000,0.000000,0.000000,37375.81,True,
2026-01-29T18:28:34.957354,nemotron,2838,5,0.000000,0.000000,0.000000,6386.05,True,
2026-01-29T18:29:05.331633,gemma,2580,1362,0.000000,0.000000,0.000000,30373.07,True,
2026-01-29T18:29:08.537781,nemotron,1847,317,0.000000,0.000000,0.000000,3201.62,True,
2026-01-29T18:29:39.873882,gemma,2341,1421,0.000000,0.000000,0.000000,31335.18,True,
2026-01-29T18:29:47.024411,nemotron,2120,329,0.000000,0.000000,0.000000,7147.06,True,
2026-01-29T18:30:03.493998,gemma,553,358,0.000000,0.000000,0.000000,16468.39,True,
2026-01-29T18:30:06.361058,nemotron,791,219,0.000000,0.000000,0.000000,2862.50,True,
2026-01-29T18:30:19.662990,gemma,1187,345,0.000000,0.000000,0.000000,13301.22,True,
2026-01-29T18:30:22.745182,nemotron,1054,66,0.000000,0.000000,0.000000,3079.78,True,
2026-01-29T18:30:24.603590,nemotron,132,42,0.000000,0.000000,0.000000,1857.15,True,
2026-01-29T18:30:45.875049,gemma,846,22,0.000000,0.000000,0.000000,21269.29,True,
2026-01-29T18:30:48.036735,nemotron,455,59,0.000000,0.000000,0.000000,2158.49,True,
2026-01-29T18:31:00.915249,gemma,691,22,0.000000,0.000000,0.000000,12877.41,True,
2026-01-29T18:31:07.364824,nemotron,596,258,0.000000,0.000000,0.000000,6445.06,True,
2026-01-29T18:31:18.316080,nemotron,980,456,0.000000,0.000000,0.000000,10950.24,True,
2026-01-29T18:31:25.738935,nemotron,1004,479,0.000000,0.000000,0.000000,7421.68,True,
2026-01-29T18:31:33.264205,nemotron,1033,414,0.000000,0.000000,0.000000,7524.25,True,
2026-01-29T18:31:40.597101,nemotron,993,555,0.000000,0.000000,0.000000,7331.94,True,
2026-01-29T18:31:51.531729,nemotron,928,498,0.000000,0.000000,0.000000,10932.93,True,
2026-01-29T18:32:19.060062,nemotron,1116,915,0.000000,0.000000,0.000000,27527.35,True,
2026-01-29T18:32:58.409259,nemotron,1178,602,0.000000,0.000000,0.000000,39347.37,True,
2026-01-29T18:33:09.895772,nemotron,1261,393,0.000000,0.000000,0.000000,11485.63,True,
2026-01-29T18:33:20.439723,nemotron,1361,378,0.000000,0.000000,0.000000,10543.26,True,
2026-01-29T18:33:34.111479,nemotron,935,403,0.000000,0.000000,0.000000,13670.58,True,
2026-01-29T18:33:50.049850,nemotron,1019,368,0.000000,0.000000,0.000000,15937.69,True,
2026-01-29T18:34:01.544470,nemotron,1081,319,0.000000,0.000000,0.000000,11493.97,True,
2026-01-29T18:34:25.533987,nemotron,1052,447,0.000000,0.000000,0.000000,23988.58,True,
2026-01-29T18:34:33.979251,nemotron,1150,614,0.000000,0.000000,0.000000,8444.70,True,
2026-01-29T18:34:54.810960,nemotron,779,314,0.000000,0.000000,0.000000,20831.10,True,
2026-01-29T18:35:04.967016,nemotron,846,374,0.000000,0.000000,0.000000,10155.61,True,
2026-01-29T18:35:21.585502,gemma,521,652,0.000000,0.000000,0.000000,16616.94,True,
2026-01-29T18:35:28.512057,nemotron,242,0,0.000000,0.000000,0.000000,6922.96,True,
2026-01-29T18:35:40.494130,gemma,565,64,0.000000,0.000000,0.000000,11980.94,True,
2026-01-29T18:35:42.031854,nemotron,346,4,0.000000,0.000000,0.000000,1534.42,True,
2026-01-29T18:36:04.454543,gemma,359,184,0.000000,0.000000,0.000000,22422.25,True,
2026-01-29T18:36:08.711662,nemotron,242,227,0.000000,0.000000,0.000000,4251.67,True,
2026-01-29T18:36:14.503087,gemma,565,71,0.000000,0.000000,0.000000,5790.33,True,
2026-01-29T18:36:20.532473,nemotron,737,195,0.000000,0.000000,0.000000,6025.81,True,
2026-01-29T18:36:32.615598,gemma,521,626,0.000000,0.000000,0.000000,12082.45,True,
2026-01-29T18:36:36.814439,nemotron,242,133,0.000000,0.000000,0.000000,4195.86,True,
2026-01-29T18:36:44.085668,gemma,565,64,0.000000,0.000000,0.000000,7270.00,True,
2026-01-29T18:36:47.463146,nemotron,346,4,0.000000,0.000000,0.000000,3374.10,True,
2026-01-29T18:36:52.890356,gemma,359,184,0.000000,0.000000,0.000000,5426.16,True,
2026-01-29T18:36:59.341516,nemotron,242,0,0.000000,0.000000,0.000000,6447.20,True,
2026-01-29T18:37:01.710765,gemma,565,64,0.000000,0.000000,0.000000,2368.22,True,
2026-01-29T18:37:08.147915,nemotron,779,245,0.000000,0.000000,0.000000,6433.22,True,
2026-01-29T18:37:21.929954,gemma,521,631,0.000000,0.000000,0.000000,13780.52,True,
2026-01-29T18:37:28.391217,nemotron,242,0,0.000000,0.000000,0.000000,6457.93,True,
2026-01-29T18:37:34.671445,gemma,565,69,0.000000,0.000000,0.000000,6279.25,True,
2026-01-29T18:37:36.409967,nemotron,346,4,0.000000,0.000000,0.000000,1735.14,True,
2026-01-29T18:37:45.311002,gemma,359,184,0.000000,0.000000,0.000000,8899.89,True,
2026-01-29T18:37:51.159320,nemotron,242,0,0.000000,0.000000,0.000000,5844.93,True,
2026-01-29T18:37:55.274293,gemma,565,61,0.000000,0.000000,0.000000,4113.06,True,
2026-01-29T18:38:00.183788,nemotron,708,271,0.000000,0.000000,0.000000,4906.54,True,
2026-01-29T18:38:16.553026,gemma,521,608,0.000000,0.000000,0.000000,16368.20,True,
2026-01-29T18:38:22.901638,nemotron,242,0,0.000000,0.000000,0.000000,6343.77,True,
2026-01-29T18:38:33.410079,gemma,565,99,0.000000,0.000000,0.000000,10507.33,True,
2026-01-29T18:38:34.980980,nemotron,346,5,0.000000,0.000000,0.000000,1566.95,True,
2026-01-29T18:38:44.608716,gemma,359,184,0.000000,0.000000,0.000000,9626.96,True,
2026-01-29T18:38:51.266400,nemotron,242,0,0.000000,0.000000,0.000000,6654.59,True,
2026-01-29T18:38:58.327973,gemma,565,69,0.000000,0.000000,0.000000,7060.74,True,
2026-01-29T18:39:05.090064,nemotron,767,423,0.000000,0.000000,0.000000,6760.58,True,
2026-01-29T18:39:19.421472,gemma,521,621,0.000000,0.000000,0.000000,14329.96,True,
2026-01-29T18:39:24.990146,nemotron,242,142,0.000000,0.000000,0.000000,5563.98,True,
2026-01-29T18:39:33.780545,gemma,565,71,0.000000,0.000000,0.000000,8789.45,True,
2026-01-29T18:39:35.607128,nemotron,346,5,0.000000,0.000000,0.000000,1823.70,True,
2026-01-29T18:39:47.687172,gemma,359,184,0.000000,0.000000,0.000000,12079.48,True,
2026-01-29T18:39:54.042781,nemotron,242,0,0.000000,0.000000,0.000000,6353.06,True,
2026-01-29T18:40:02.291124,gemma,565,71,0.000000,0.000000,0.000000,8246.40,True,
2026-01-29T18:40:09.020852,nemotron,645,253,0.000000,0.000000,0.000000,6725.23,True,
2026-01-29T18:40:28.592062,gemma,594,882,0.000000,0.000000,0.000000,19565.74,True,
2026-01-29T18:40:32.559992,nemotron,1356,195,0.000000,0.000000,0.000000,3958.11,True,
2026-01-29T18:40:54.112417,gemma,1728,882,0.000000,0.000000,0.000000,21551.68,True,
2026-01-29T18:41:01.418187,nemotron,1632,347,0.000000,0.000000,0.000000,7298.66,True,
2026-01-29T18:41:15.636973,gemma,777,429,0.000000,0.000000,0.000000,14215.79,True,
2026-01-29T18:41:50.963863,gemma,947,668,0.000000,0.000000,0.000000,35312.09,True,
2026-01-29T18:42:07.772325,gemma,782,412,0.000000,0.000000,0.000000,16799.69,True,
2026-01-29T18:42:25.268507,gemma,619,490,0.000000,0.000000,0.000000,17493.14,True,
2026-01-29T18:42:47.729557,gemma,718,521,0.000000,0.000000,0.000000,22456.79,True,
2026-01-29T18:43:05.122094,gemma,792,586,0.000000,0.000000,0.000000,17384.18,True,
2026-01-29T18:43:28.022651,gemma,519,437,0.000000,0.000000,0.000000,22893.12,True,
2026-01-29T18:43:51.105507,gemma,781,389,0.000000,0.000000,0.000000,23076.93,True,
2026-01-29T18:44:07.700441,gemma,1513,867,0.000000,0.000000,0.000000,16591.43,True,
2026-01-29T18:44:14.748494,nemotron,1341,21,0.000000,0.000000,0.000000,7039.82,True,
2026-01-29T18:44:43.091566,gemma,1539,867,0.000000,0.000000,0.000000,28342.44,True,
2026-01-29T18:44:52.186034,nemotron,1544,457,0.000000,0.000000,0.000000,9091.51,True,
2026-01-29T18:45:12.402005,gemma,606,850,0.000000,0.000000,0.000000,20214.24,True,
2026-01-29T18:45:15.881965,nemotron,1336,248,0.000000,0.000000,0.000000,3475.69,True,
2026-01-29T18:45:36.667749,gemma,1760,785,0.000000,0.000000,0.000000,20785.09,True,
2026-01-29T18:45:41.992407,nemotron,1547,5,0.000000,0.000000,0.000000,5320.24,True,
2026-01-29T18:45:57.150547,gemma,1290,707,0.000000,0.000000,0.000000,15155.51,True,
2026-01-29T18:46:00.536440,nemotron,1193,247,0.000000,0.000000,0.000000,3383.00,True,
2026-01-29T18:46:14.456632,gemma,1616,706,0.000000,0.000000,0.000000,13919.65,True,
2026-01-29T18:46:25.575475,nemotron,1422,340,0.000000,0.000000,0.000000,11115.09,True,
2026-01-29T18:46:40.566937,gemma,535,619,0.000000,0.000000,0.000000,14988.52,True,
2026-01-29T18:46:42.921698,nemotron,1034,143,0.000000,0.000000,0.000000,2351.37,True,
2026-01-29T18:46:58.806047,gemma,1353,671,0.000000,0.000000,0.000000,15883.45,True,
2026-01-29T18:47:06.138140,nemotron,1362,5,0.000000,0.000000,0.000000,7329.28,True,
2026-01-29T18:47:15.075242,gemma,1104,197,0.000000,0.000000,0.000000,8934.95,True,
2026-01-29T18:47:19.484392,nemotron,612,106,0.000000,0.000000,0.000000,4406.45,True,
2026-01-29T18:47:30.954838,gemma,894,197,0.000000,0.000000,0.000000,11469.28,True,
2026-01-29T18:47:37.501286,nemotron,781,344,0.000000,0.000000,0.000000,6543.48,True,
2026-01-29T18:48:00.543228,gemma,596,875,0.000000,0.000000,0.000000,23039.63,True,
2026-01-29T18:48:04.228177,nemotron,1351,218,0.000000,0.000000,0.000000,3680.69,True,
2026-01-29T18:48:25.937329,gemma,1745,891,0.000000,0.000000,0.000000,21708.11,True,
2026-01-29T18:48:33.211653,nemotron,1642,5,0.000000,0.000000,0.000000,7269.97,True,
2026-01-29T18:49:00.753487,gemma,1385,1234,0.000000,0.000000,0.000000,27540.48,True,
